Date,Time,Finder Name,Contact No.,Animal Type,Species,Age,Alive/Dead,Beach,Area,Mile Marker,High Tide Dist.,Longitude,Latitude,Est. / Exact,Length,Width,Weight,Sex,Entangled?,Entangling Item,Injured?,Injury Desc.,Notes
09-08-93,00:00,,,Turtle,Leatherback Sea Turtle,,Live,,"LaPush, WA",,,,,,,,,,,,,,Turtle reported seen from vessel while underway. 
09-08-93,00:00,no data,no data,Turtle,Leatherback Sea Turtle,no data,Live,"LaPush, WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,Turtle reported seen from vessel while underway. 
13-09-93,00:00,,,Turtle,Leatherback Sea Turtle,,Dead,,"Leadbetter Pt., WA",,,,,,,,,,,,,,
13-09-93,00:00,no data,no data,Turtle,Leatherback Sea Turtle,no data,Dead,"Leadbetter Pt., WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,
21-09-93,00:00,,,Turtle,Leatherback Sea Turtle,,Dead,,"Ft. Canby, WA",,,,,,,,,,,,,,
21-09-93,00:00,no data,no data,Turtle,Leatherback Sea Turtle,no data,Dead,"Ft. Canby, WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,
07-11-03,00:00,no data,no data,Turtle,Leatherback Sea Turtle,no data,no data,,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,Bycatch
26-08-85,00:00,,,Turtle,Leatherback Sea Turtle (2+),,Live,,"Off La Push, WA",,,,,,,,,,,,,,Sighted at sea.*  
26-08-85,00:00,no data,no data,Turtle,Leatherback Sea Turtle (2+),no data,Live,"Off La Push, WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,Sighted at sea.*  
14-05-81,00:00,,,Turtle,Loggerhead,,ALIVE,,CALIFORNIA,,,,,,,,,,,,,,"Original Length on form was 15 CM.  Contact: MIKE SHAW, SEAWORLD SAN DIEGO"
21-08-81,00:00,,,Turtle,Loggerhead,,ALIVE,OFFSHORE,CALIFORNIA,,,,,,,,,,,,,,Original SCL on form was 24 CM.  Original Weight on form was 5 lbs.
02-11-83,00:00,,,Turtle,Loggerhead,,ALIVE,MORRO BAY OFFSHORE,CALIFORNIA,,,,,,,,,,,,,,
24-03-86,00:00,,,Turtle,Loggerhead,,ALIVE,"PLAYA DEL REY, SCATTERGOOD GENERATING STATION",CALIFORNIA,,,,,,,,,,,,,,"Original Weight on form was 75 lbs. ANIMAL RELEASED ALIVE; TURTLE UNABLE TO ESCAPE CIRCULATING WATER SCREEN BAY; REMOVED TO PREVENT INJURY DURING FORTHCOMING MARINE GROWTH CONTROL HEAT ENVIRONMENT, PHOTOS TAKEN.  Contact: LIEUTENANT MARK CAYWOOD, CALIFORN"
10-04-86,00:00,,,Turtle,Loggerhead,,ALIVE,"PLAYA DEL REY, SCATTERGOOD GENERATING STATION",CALIFORNIA,,,,,,,,,,,,,,Original Weight on form was 65 lbs. THIS MAY BE THE SAME ANIMAL THAT STRANDED AT THIS LOCATION ON 03/24/86 (SEE SID# 8603001); UNABLE TO ESCAPE CIRCULATING WATER SCREEN; REMOVED TO PREVENT INJURY DURING FORTHCOMING MARINE GROWTH CONTROL HEAT TREATMENT.  C
09-06-86,00:00,,,Turtle,Loggerhead,,FRESH DEAD,"HUNTINGTON BEACH, BOLSA CHICA STATE BEACH",CALIFORNIA,,,,,,,,,,,,,,"Original Length on form was 39 CM.  RECORDED LENGTH IS CARAPACE LENGTH; LENGTH FROM SNOUT TO VENT = 59.5 CM, CARCASS TO SAN DIEGO MUSEUM OF NATURAL HISTORY (DOC-4114-F/SWR).  Contact: CALIFORNIA DEPARTMENT OF PARKS & RECREATION PERSONNEL, BOLSA CHICA STAT"
31-07-90,00:00,,,Turtle,Loggerhead,,FRESH DEAD,"HUNTINGTON BEACH, BOLSA CHICA STATE BEACH, WARNER AVENUE",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 74.1 CM.  
01-08-90,00:00,,,Turtle,Loggerhead,,ADVANCED DECOMPOSITION,"SEAL BEACH, AT JETTY",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 61 CM.  DISPOSED OF BY LIFEGAURD
12-08-90,00:00,,,Turtle,Loggerhead,,ADVANCED DECOMPOSITION,"SEAL BEACH, SOUTH OF SEAL BEACH PIER",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 70.5 CM.  RECORDED LENGTH IS CURVILINEAR; STANDARD LENGTH = 64.5 CM; TOTAL LENGTH= 94.0 CM; HEAD WIDTH = 13.8 CM (STANDARD MEASUREMENT)
01-12-91,00:00,,,Turtle,Loggerhead,,,SHUYAK ISLAND,ALASKA,,,,,,,,,,,,,,CARCASS
21-04-92,00:00,,,Turtle,Loggerhead,,ADVANCED DECOMPOSITION,"HUNTINGTON BEACH, HUNTINGTON STATE BEACH",CALIFORNIA,,,,,,,,,,,,,,"Original Length on form was 59.3 CM.  Original Weight on form was 85 lbs. MARINE DEBRIS (PLASTIC, WOOD, & PAPER) IN INTESTINE, CAUSING FECAL IMPACTION & PERFORATION OF INTESTINAL WALL"
21-04-92,00:00,,,Turtle,Loggerhead,,FRESH DEAD,"VENTURA, OFFSHORE",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 50.5 CM.  CARCASS RETRIEVED FROM ACTIVE DRIFT GILLNETTER BY NMFS PERSONNEL
27-08-92,00:00,,,Turtle,Loggerhead,,ALIVE,"POINT LOMA, OFFSHORE, 7 MILES SOUTH OF POINT LOMA",CALIFORNIA,,,,,,,,,,,,,,"Original Length on form was 9.5 IN.  Original CCL on form was 9.5 in. Original Weight on form was 4 lbs. ANIMAL ENTANGLED IN FISHING LINE BROUGHT TO SEAWORLD ON 08/27/92; FLIPPER TAGS X-174/X-175, RELEASED OFF SHORE OF SAN DIEGO ON 09/29/1992 RECORDED LEN"
27-02-93,00:00,,,Turtle,Loggerhead,,ALIVE,"SAN ONOFRE, SAN ONOFRE NUCLEAR GENERATING STATION",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 17 IN.  Original CCL on form was 17 in. Original Weight on form was 25 lbs. ANIMAL REMOVED FROM COOLING WATER SYSTEM & RELEASED IMMEDIATELY AT PENDLETON BEACH (NORTH SAN DIEGO COUNTY) IN GOOD CONDITION; METAL NMFS TAGS PLACED O
07-05-93,00:00,,,Turtle,Loggerhead,,FRESH DEAD,"HUNTINGTON BEACH, BOLSA CHICA STATE BEACH",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 60 CM.  Original Weight on form was 40 lbs. ALGAE & LIVE BARNACLE ON CARAPACE; LIVE CRAB ON PLASTRON; RECORDED LENGTH = CURVILINEAR CARAPACE LENGTH; ACUTE PNEUMONITIS OF LEFT LUNG; MUCOSAL ULCERATION OF DUODENUM
01-07-93,00:00,,,Turtle,Loggerhead,,ALIVE,CAPE GEORGENA,ALASKA,,,,,,,,,,,,,,SIGHTING
19-07-93,00:00,,,Turtle,Loggerhead,,ADVANCED DECOMPOSITION,"SANTA BARBARA, BASE OF MESA LANE STAIRS",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 74.8 CM.  Original Weight on form was 75 lbs. CARAPACE LENGTH = CURVILINEAR LENGTH
31-08-93,00:00,,,Turtle,Loggerhead,,ADVANCED DECOMPOSITION,"HUNTINGTON BEACH, HUNTINGTON STATE BEACH",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 71.1 CM.  Original Weight on form was 75 lbs. HEMORRHAGIC ENTERITIS
01-09-93,00:00,,,Turtle,Loggerhead,,ADVANCED DECOMPOSITION,"SOUTH LAGUNA, ALISO BEACH COUNTY PARK",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 66.4 CM.  
01-03-94,00:00,,,Turtle,Loggerhead,,,"LOMPOC, VANDENBERG AIR FORCE BASE",CALIFORNIA,,,,,,,,,,,,,,
02-08-94,00:00,,,Turtle,Loggerhead,,ADVANCED DECOMPOSITION,"HUNTINGTON BEACH, BOLSA CHICA STATE BEACH",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 61 CM.  RECORDED LENGTH - CURVILINEAR CARAPACE LENGTH; PHOTOS TAKEN (FRAMES 1-12)
28-01-95,00:00,,,Turtle,Loggerhead,,ALIVE,"MORRO BAY, 95 MILES OFFSHORE",CALIFORNIA,,,,,,,,,,,,,,"CARAPACE MEASUREMENTS ARE 9.5"""" IN LENGTH & 8.5"""" IN WIDTH; ANIMAL CAUGHT IN ABANDONDED PIECE OF DRIFTING MONOFILAMENT GILLNET APPROX 4.5""""; RELEASED 5 MILES OFFSHORE OF MORRO BAY"
28-09-95,00:00,,,Turtle,Loggerhead,,ALIVE,"EL SEGUNDO, EL SEGUNDO GENERATING STATION UNTIS 3&4",CALIFORNIA,,,,,,,,,,,,,,Original Weight on form was 40 lbs. RELOCATED TO REDONDO BEACH KING HARBOR; GOOD CONDITION; RELEASED APPROXIMATELY 1 MILE OFFSHORE
15-07-96,00:00,,,Turtle,Loggerhead,,ALIVE,"SAN ONOFRE, SAN ONOFRE NUCLEAR GENERATING STATION",CALIFORNIA,,,,,,,,,,,,,,"Original Length on form was 25.75 IN.  Original CCL on form was 25.75 in. Original Weight on form was 40 lbs. RELEASED AT DANA POINT IN GOOD CONDITION; NATIONAL MARINE FISHERIES SERVICE TAGS WERE APPLIED AS FOLLOW: X-188 ON LEFT FRONT FLIPPER, X-187 ON RI"
30-09-96,00:00,,,Turtle,Loggerhead,,ALIVE,"PLAYA DEL REY, SCATTERGOOD GENERATING STATION - LADWP CIRCULATING WATER SCREEN BAY (ENTERED THROUGH INTAKE TUNNEL)",CALIFORNIA,,,,,,,,,,,,,,"TURTLE WAS EXAMINED AND DETERMINED TO BE IN GOOD HEALTH; IT WAS DELIVERED TO KING HARBOR, REDONDO BEACH; TAKEN TO OCEAN BY HARBOR PATROL & RELEASED."
11-09-97,00:00,,,Turtle,Loggerhead,,,"MISSION BEACH, MISSION BEACH, AT CARMEL STREET",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 57.6 CM.  RECORDED LENGTH MEASUREMENT = CURVILINEAR CARAPACE LENGTH;  STOMACH FULL OF CRABS & ONE PIECE OF PLASTIC
21-07-98,00:00,,,Turtle,Loggerhead,,Moderate Decomposition,"LONG BEACH, OIL ISLAND FREEMAN",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 59.6 CM.  RECORDED LENGTH = CURVILINEAR CARAPACE LENGTH
10-09-98,00:00,,,Turtle,Loggerhead,,ADVANCED DECOMPOSITION,"SOLANA BEACH, MAIN LIFEGUARD TOWER",CALIFORNIA,,,,,,,,,,,,,,
16-04-00,00:00,,,Turtle,Loggerhead,,ALIVE,"MALIBU, IN FRONT OF PARADISE COVE RESTAURANT",CALIFORNIA,,,,,,,,,,,,,,ANIMAL TAKEN TO  CALIFORNIA WILDLIFE CENTER FOR OVERNIGHT HOLD; DIED DURING THE NIGHT; NECROPSIED AT CONEJO VALLEY VET CLINIC; CARAPACE LENGTH FROM CRANIAL CENTER TO FURTHEST POINT = 68.6 CM; CARAPACE LENGTH FROM CRANIAL CENTER TO INDENTATION = 66 CM. 
25-08-00,00:00,,,Turtle,Loggerhead,,ADVANCED DECOMPOSITION,"SUNSET BEACH, ANDERSON STREET",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 40 CM.  LENGTH MEASURED IS CARAPACE CURVILINEAR LENGTH
10-08-01,00:00,,,Turtle,Loggerhead,,ADVANCED DECOMPOSITION,"HUNTINGTON BEACH, BOLSA CHICA STATE BEACH",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 21.5 IN.  Original CCL on form was 21.5 in. RECORDED LENGTH = CARAPACE LENGTH
02-09-01,00:00,,,Turtle,Loggerhead,,Moderate Decomposition,"SUNSET BEACH, BROADWAY & PACIFIC COAST HIGHWAY",CALIFORNIA,,,,,,,,,,,,,,
24-11-01,00:00,,,Turtle,Loggerhead,,ADVANCED DECOMPOSITION,"HUNTINGTON BEACH, BOLSA CHICA STATE BEACH",CALIFORNIA,,,,,,,,,,,,,,
08-02-02,00:00,,,Turtle,Loggerhead,,FRESH DEAD,"HUNTINGTON BEACH, BOLSA CHICA STATE BEACH",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 62.1 CM.  Original Weight on form was 50 lbs. GILLNET-LIKE SCARRING ON CARAPACE;  RECORDED LENGTH =  CURVILINEAR CARAPACE LENGTH
23-07-06,00:00,,,Turtle,Loggerhead,,ALIVE,ENCINITAS,CALIFORNIA,,,,,,,,,,,,,,"Original SCL on form was 27.2 CM.  Original Weight on form was 7.6 lbs.  ANIMAL BROUGHT TO SEAWORLD, WAS KEPT AS A PET."
25-08-07,00:00,,,Turtle,Loggerhead,,Moderate Decomposition,"SAN CLEMENTE, SAN CLEMENTE",CALIFORNIA,,,,,,,,,,,,,,"Original Weight on form was 50 lbs. SPECIES CC was CM.  FOUND DECEASED ON BEACH AND PICKED UP BY ANIMAL CONTROL OFFICER; MONOFILAMENT FISHING-LINE WRAPPED AROUND LEFT FRONT FLIPPER; LIGATURE DID NOT APPEAR TO BE COMPLETELY STRANGULATING, AS MOST OF FLIPPE"
10-11-08,00:00,,,Turtle,Loggerhead,,ALIVE,"HALF MOON BAY, POPLAR BEACH, 3 BLOCKS SOUTH OF HORSE TRAIL",CALIFORNIA,,,,,,,,,,,,,,"DEHYDRATED; MALNOURISHED; BUOYANCY PROBLEMS. TRANSFERRED TO SEAWORLD ON 11/11/08. ANIMAL APPEARS THIN, WITH NORMAL RESPIRATORY PATTERN.  RELEASED 5-7 MILES OFFSHORE, 5 MILES NORTH OF US/MEXICO BORDER (32 35.220, 117 22.360)"
15-10-09,00:00,,,Turtle,Loggerhead,,Moderate Decomposition,"HERMOSA BEACH, BETWEEN 5TH & 6TH STREETS",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 79.9 CM.  TWO REPORTS ONE THE DAY AFTER THE OTHER
12-07-10,00:00,,,Turtle,Loggerhead,,ALIVE,"SAN ONOFRE, SAN ONOFRE NUCLEAR GENERATING STATION UNIT 3",CALIFORNIA,,,,,,,,,,,,,,Original Weight on form was 90 lbs. ANIMAL DISCOVERED IN POWER PLANT INTAKE CHANNEL; ANIMAL CAPTURED & TRANSLOCATED TO SAN ONOFRE STATE BEACH; SILVER METAL TAG #Q-338 AFFIXED TO LEFT FRONT FLIPPER; SILVER METAL TAG #Q-339 AFFIXED TO RIGHT FRONT FLIPPER
29-12-10,00:00,,,Turtle,Loggerhead,,ALIVE,"DILLON BEACH, DILLON BEACH (LAWSON'S RESORT), GULF OF THE FARALLONES NATIONAL MARINE SANCTUARY, NEAR THE CREEK",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 27.5 CM.  SPECIES LV (was CC).  STUPOROUS WITH OCCASIONAL RESPONSE TO STIMULI. COLD SHOCK. HYPOGLYCEMIA. TAKEN TO PRIVATE RESIDENCE FOR COUPLE HOURS THEN DELIVERED TO SONOMA COUNTY REPTILE RESCUE. DIED OVERNIGHT AND CARCASS TRA
17-01-12,00:00,,,Turtle,Loggerhead,,FRESH DEAD,"SALMON CREEK BEACH, WITH 40 METERS OF HANDICAP RAMP AT SALMON CREEK BEACH",CALIFORNIA,,,,,,,,,,,,,,"NO OBVIOUS WOUNDS OR INJURIES; INTERNAL PARTIAL EXAM DID NOT REVEAL ANY PLASTIC, HOOKS ETC.; ALTHOUGH A FULL NECROPSY INVESTIGATING ALL THE PORTIONS OF THE GASTROINTESTINAL TRACT WAS NOT CONDUCTED.  THE STOMACH APPEARED EMPTY."
16-08-12,00:00,,,Turtle,Loggerhead,,Moderate Decomposition,Doheny State Beach in Dana Point. Found 3 miles straight out from harbor mouth by a fisherman (Roger Heely),CALIFORNIA,,,,,,,,,,,,,,
01-08-13,00:00,,,Turtle,Loggerhead,,,Tower #22,CALIFORNIA,,,,,,,,,,,,,,
08-05-14,00:00,,,Turtle,Loggerhead,,Moderate Decomposition,At end of Santa Cruz St,CALIFORNIA,,,,,,,,,,,,,,
01-07-14,00:00,,,Turtle,Loggerhead,,Moderate Decomposition,100 yds north of lifeguard tower 6 on Silver Strand state beach,CALIFORNIA,,,,,,,,,,,,,,
18-07-14,00:00,,,Turtle,Loggerhead,,Moderate Decomposition,"hollywood beach, channel islands harbor area of ventura county, ca; coordinates from google earth = 34.100577/-119.140066 [coordinates later corrected]; just below the beach berm at this morning's high tide line at the lifeguard tower just out from la cre",CALIFORNIA,,,,,,,,,,,,,,
04-08-14,00:00,,,Turtle,Loggerhead,,Advanced Decomposition,"NBVC - Point Mugu, Holiday Beach",CALIFORNIA,,,,,,,,,,,,,,
27-09-14,00:00,,,Turtle,Loggerhead,,Moderate Decomposition,Unincorporated; Hollywood Beach near Los Feliz Street,CALIFORNIA,,,,,,,,,,,,,,
16-03-15,00:00,,,Turtle,Loggerhead,,Alive,Between Long Beach and Catalina mid channel,CALIFORNIA,,,,,,,,,,,,,,"Reported as lethagic and listing (buoyancy issue) by CG. I twas unresponsive when they touched it with a pole and decided to bring it on board. AOP intially saw some buoyancy issues on first day, but by next day turtle was diving just fine. Coco is the fi"
24-05-15,00:00,,,Turtle,Loggerhead,,Moderate Decomposition,"Approximately 1 mile North of Imperial Beach Pier on ocean side of Silver Strand. Specimen was originally found at the high tide line, was moved by initial observer (Libby) about 100 yards inland, behind sand dunes to prevent the carcass from washing away",CALIFORNIA,,,,,,,,,,,,,,
24-05-15,00:00,,,Turtle,Loggerhead,,Unknown Condition,"~150 yards North of Camp North's Lifeguard tower, right near 2nd jetty north of Imperial Beach pier",CALIFORNIA,,,,,,,,,,,,,,"Joel & William could not relocate stranding. Estimates and location are all reported from original observer (Terri Johnson) and from one picture taken by observer (see attached picture). 
***********
NOTE: SWFSC-MT-2015-04 (another loggerhead stranding) w"
25-09-15,00:00,,,Turtle,Loggerhead,,,Catalina Channel 18 miles between Long beach and Avalon (Catalina Island),CALIFORNIA,,,,,,,,,,,,,,no stranding form; date examined and released unknown.
09-09-16,00:00,,,Turtle,Loggerhead,,Advanced Decomposition,"Found in wrack line at ""Killer Dana"" beach (adjacent to northern jetty wall/behind Ocean Institute). Approximately 150 feet north of stairway entrance.",CALIFORNIA,,,,,,,,,,,,,,
15-09-80,00:00,,,Turtle,Loggerhead Sea Turtle,,Dead,,"Ocean Shores, WA",,,,,,,,,,,,,,*
15-09-80,00:00,no data,no data,Turtle,Loggerhead Sea Turtle,no data,Dead,"Ocean Shores, WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,*
01-02-81,00:00,,,Turtle,Loggerhead Sea Turtle,,Live,,"Benson Beach,WA",,,,,,,,,,,,,,"Found live with a puncture wound, treated at Seattle Aquarium and released.*"
01-02-81,00:00,,,Turtle,Loggerhead Sea Turtle,,Dead,,"Ocean Shores, WA",,,,,,,,,,,,,,*
01-02-81,00:00,no data,no data,Turtle,Loggerhead Sea Turtle,no data,Live,"Benson Beach,WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,"Found live with a puncture wound, treated at Seattle Aquarium and released.*"
01-02-81,00:00,no data,no data,Turtle,Loggerhead Sea Turtle,no data,Dead,"Ocean Shores, WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,*
01-12-90,00:00,,,Turtle,Loggerhead Sea Turtle,,Live,,"Ocean Shores, WA",,,,,,,,,,,,,,
01-12-90,00:00,no data,no data,Turtle,Loggerhead Sea Turtle,no data,Live,"Ocean Shores, WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,
14-08-92,00:00,,,Turtle,Loggerhead Sea Turtle,,Live,,"Westport Bay, WA",,,,,,,,,,,,,,
14-08-92,00:00,no data,no data,Turtle,Loggerhead Sea Turtle,no data,Live,"Westport Bay, WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,
11-05-93,00:00,,,Turtle,Loggerhead Sea Turtle,,Live,,"Newport, Or",,,,,,,,,,,,,,
11-05-93,00:00,no data,no data,Turtle,Loggerhead Sea Turtle,no data,Live,"Newport, OR",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,
24-01-98,00:00,,,Turtle,Loggerhead Sea Turtle,,Live/Dead,,"Lincoln City, OR",,,,,,,,,,,,,,
24-01-98,00:00,no data,no data,Turtle,Loggerhead Sea Turtle,no data,Live/Dead,"Lincoln City, OR",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,
09-01-00,00:00,,,Turtle,Loggerhead Sea Turtle,,Dead,,"Ocean Shores, WA",,,,,,,,,,,,,,
09-01-00,00:00,no data,no data,Turtle,Loggerhead Sea Turtle,no data,Dead,"Ocean Shores, WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,
24-12-07,00:00,Jim Rice,,Turtle,Loggerhead Sea Turtle,,Live/Dead,,"Gearheart, OR",,,,,,,,,,,,,,Field #: HMSC07-01-07-Cm Died 12/25/2007
24-12-07,00:00,no data,no data,Turtle,Loggerhead Sea Turtle,no data,Live/Dead,"Gearheart, OR",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,Field #: HMSC07-01-07-Cm Died 12/25/2007. Source: Jim Rice
10-01-08,00:00,no data,no data,Turtle,Loggerhead Sea Turtle,no data,no data,,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
11-02-17,00:00,no data,no data,Turtle,loggerhead sea turtle,no data,Alive,Cannon Beach,,0,0,-123.96865,45.91075,no data,0,0,0,Female,no data,no data,no data,,
01-03-17,00:00,no data,no data,Turtle,loggerhead sea turtle,no data,Fresh Dead,Neskowin,,0,0,-123.985,45.107143,no data,0,0,0,Unknown,no data,no data,no data,,
23-05-07,00:00,no data,no data,Fish,Longnose Lancetfish,no data,no data,,,0,0,0,0,no data,90,0,0,no data,no data,no data,no data,,
09-04-08,00:00,no data,no data,Fish,Longnose Lancetfish,no data,no data,,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
16-04-08,00:00,no data,no data,Fish,Longnose Lancetfish,no data,no data,,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
16-04-08,00:00,no data,no data,Fish,Longnose Lancetfish,no data,no data,,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
23-04-08,00:00,no data,no data,Fish,Longnose Lancetfish,no data,no data,,Pacific City,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
23-04-08,00:00,no data,no data,Fish,Longnose Lancetfish,no data,no data,,Pacific City,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
14-05-08,00:00,no data,no data,Fish,Longnose Lancetfish,no data,no data,Nye beach,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
04-06-08,00:00,no data,no data,Fish,Longnose Lancetfish,no data,no data,,Yachats,0,0,0,0,no data,134,0,0,no data,no data,no data,no data,,
04-06-08,00:00,no data,no data,Fish,Longnose Lancetfish,no data,no data,,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
11-06-08,00:00,no data,no data,Fish,Longnose Lancetfish,no data,no data,,Depoe Bay Beacon,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
09-07-08,00:00,no data,no data,Fish,Longnose Lancetfish,no data,no data,,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
10-12-08,00:00,no data,no data,Fish,Longnose Lancetfish,no data,no data,,WA,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
10-12-08,00:00,no data,no data,Fish,Longnose Lancetfish,no data,no data,,WA,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
10-12-08,00:00,no data,no data,Fish,Longnose Lancetfish,no data,no data,,WA,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
26-03-09,00:00,no data,no data,Fish,Longnose Lancetfish,no data,no data,Beverly beach,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
07-04-09,00:00,no data,no data,Fish,Longnose Lancetfish,no data,no data,South beach,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
03-06-09,00:00,no data,no data,Fish,Longnose Lancetfish,no data,no data,Cannon beach,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
23-06-10,00:00,no data,no data,Fish,Longnose Lancetfish,no data,no data,South beach,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
23-04-12,00:00,no data,no data,Fish,Longnose Lancetfish,no data,no data,,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
03-05-12,00:00,no data,no data,Fish,Longnose Lancetfish,no data,no data,Neskowin beach,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
06-05-12,00:00,no data,no data,Fish,Longnose Lancetfish,no data,Alive,Moolack beach,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,Seagulls started to eat it
13-05-12,00:00,no data,no data,Fish,Longnose Lancetfish,no data,no data,,Mouth at Netarts,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
09-03-98,00:00,no data,no data,Shark,no data,no data,no data,,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
28-12-01,00:00,no data,no data,Turtle,no data,no data,Dead,,WA,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
02-07-03,00:00,no data,no data,Squid,no data,no data,no data,,Crescent City,0,0,0,0,no data,366,0,0,no data,no data,no data,no data,,
10-07-03,00:00,no data,no data,Squid,no data,no data,no data,,,0,0,0,0,no data,274,0,0,no data,no data,no data,no data,,
28-07-04,00:00,no data,no data,Squid,no data,no data,no data,,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,Large squid
22-09-04,00:00,no data,no data,Squid,no data,no data,no data,Rockaway beach,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
05-11-04,00:00,no data,no data,Squid,no data,no data,no data,,,0,0,0,0,no data,107,0,0,no data,no data,no data,no data,,
10-11-04,00:00,no data,no data,Squid,no data,no data,no data,Driftwood beach,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
16-12-04,00:00,no data,no data,Squid,no data,no data,no data,,Seaside,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
05-09-07,00:00,no data,no data,Shark,no data,no data,no data,,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,sharks
11-09-07,00:00,no data,no data,Shark,no data,no data,no data,,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
12-09-07,00:00,no data,no data,Shark,no data,no data,no data,,"Ocean Shores, WA",0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
24-10-07,00:00,no data,no data,Shark,no data,no data,no data,Rockaway beach,,0,0,0,0,no data,90,0,0,no data,no data,no data,no data,,
29-07-08,00:00,no data,no data,Squid,no data,no data,no data,,1 mile N of Yachats,0,0,0,0,no data,243,0,0,no data,no data,no data,no data,,
13-12-09,00:00,no data,no data,Squid,no data,no data,no data,,north county,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
13-12-09,00:00,no data,no data,Squid,no data,no data,no data,,north county,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
06-01-10,00:00,no data,no data,Shark,no data,no data,no data,,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
16-07-10,00:00,no data,no data,Squid,no data,no data,no data,,"Astoria, Sandines",0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
11-01-12,00:00,no data,no data,Turtle,no data,no data,no data,,,0,0,0,0,no data,122,0,0,no data,no data,no data,no data,,
07-07-80,00:00,,,Turtle,Olive ridley,,ALIVE,SAN DIEGO,CALIFORNIA,,,,,,,,,,,,,,Original SCL on form was 13 CM (estimated).
